영업중,인허가일자_년도,인허가일자_월,인허가일자_일,지역,영업상태구분코드,상세영업상태코드,시설면적,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부
0, 2002, 12, 07,서울특별시 강남구,3,3,277.68,11,4,N,N,N,N,N,N
0, 2002, 12, 09,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2002, 12, 11,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2003, 02, 18,서울특별시 강서구,3,3,247.9,10,1,N,N,N,Y,N,N
0, 2001, 06, 22,서울특별시 강서구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2001, 01, 15,서울특별시 강서구,3,3,82.4,4,1,N,N,N,Y,N,N
0, 2009, 12, 24,서울특별시 관악구,3,3,268.4,5,4,N,N,N,N,N,N
0, 1994, 01, 31,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 01, 31,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 01, 31,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 01, 31,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2003, 04, 07,서울특별시 강서구,3,3,495.0,10,4,N,N,N,Y,N,N
0, 2003, 03, 14,서울특별시 강서구,3,3,92.56,5,1,N,N,N,N,N,N
0, 2003, 04, 09,서울특별시 강서구,3,3,227.44,9,2,N,N,N,Y,N,N
0, 2003, 01, 26,서울특별시 강서구,3,3,82.5,10,4,N,N,N,N,N,N
0, 2003, 02, 04,서울특별시 강서구,3,3,119.7,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 관악구,3,3,118.8,6,2,N,N,N,Y,N,N
0, 1999, 07, 08,서울특별시 관악구,3,3,173.91,9,8,N,N,N,Y,N,N
0, 1999, 07, 08,서울특별시 관악구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 26,서울특별시 관악구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 08, 27,서울특별시 관악구,3,3,90.24,7,3,N,N,N,Y,N,N
0, 1999, 09, 11,서울특별시 관악구,3,3,171.52,9,1,N,N,N,Y,N,N
0, 1999, 09, 14,서울특별시 관악구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 06, 26,서울특별시 금천구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 02,서울특별시 금천구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 30,서울특별시 금천구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 08, 12,서울특별시 금천구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 08, 27,서울특별시 금천구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1998, 01, 26,서울특별시 관악구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1998, 02, 03,서울특별시 관악구,3,3,115.5,7,3,N,N,N,Y,N,N
0, 1998, 02, 18,서울특별시 관악구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1998, 02, 24,서울특별시 관악구,3,3,369.0,10,3,N,N,N,Y,N,N
0, 2005, 11, 21,서울특별시 강서구,3,3,203.71,10,3,N,N,N,Y,N,N
0, 2006, 01, 18,서울특별시 강서구,3,3,227.0,10,4,N,N,N,N,N,N
0, 2002, 03, 21,서울특별시 강서구,3,3,122.1,10,4,N,N,N,Y,N,N
0, 2002, 11, 15,서울특별시 강서구,3,3,99.0,10,4,N,N,N,N,N,N
0, 2002, 07, 03,서울특별시 강서구,3,3,90.0,10,4,N,N,N,N,N,N
0, 2002, 12, 10,서울특별시 강서구,3,3,190.0,10,4,N,N,N,N,N,N
0, 2002, 12, 30,서울특별시 강서구,3,3,104.52,10,4,N,N,N,N,N,N
0, 2002, 03, 29,서울특별시 강서구,3,3,198.65,10,4,N,N,N,N,N,N
0, 2002, 04, 02,서울특별시 강서구,3,3,245.0,10,4,N,N,N,N,N,N
0, 2011, 01, 11,서울특별시 강남구,3,3,364.8,7,4,N,N,N,N,N,N
0, 1998, 12, 15,서울특별시 관악구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1998, 12, 17,서울특별시 관악구,3,3,90.0,6,3,N,N,N,Y,N,N
0, 1998, 08, 21,서울특별시 강남구,3,3,82.05,5,4,N,N,N,Y,N,N
0, 1998, 10, 09,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 09, 27,서울특별시 관악구,3,3,146.9,9,4,N,N,N,N,N,N
0, 2005, 10, 14,서울특별시 관악구,3,3,144.49,6,1,Y,Y,Y,Y,Y,Y
0, 2005, 10, 26,서울특별시 관악구,3,3,87.0,5,1,N,N,N,Y,N,N
0, 2005, 11, 11,서울특별시 관악구,3,3,111.6,5,4,N,N,N,N,N,N
0, 2005, 11, 14,서울특별시 관악구,3,3,46.98,2,4,N,N,N,N,N,N
0, 2003, 11, 05,서울특별시 금천구,3,3,75.09,10,4,N,N,N,N,N,N
0, 2006, 02, 14,서울특별시 강서구,3,3,132.9,6,4,N,N,N,Y,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,132.0,9,5,N,N,N,Y,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2011, 02, 01,서울특별시 강남구,3,3,114.0,7,1,N,N,N,Y,N,N
0, 2011, 03, 22,서울특별시 강남구,3,3,399.6,9,4,N,N,N,N,N,N
0, 2011, 05, 25,서울특별시 강남구,3,3,452.79,12,4,N,N,N,N,N,N
0, 2011, 07, 26,서울특별시 강남구,3,3,236.43,7,2,N,N,N,Y,N,N
0, 2011, 08, 02,서울특별시 강남구,3,3,162.54,8,4,N,N,N,Y,N,N
0, 1999, 07, 09,서울특별시 강남구,3,3,67.3,4,4,N,N,N,N,N,N
0, 1999, 07, 12,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 12, 22,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2000, 01, 14,서울특별시 강남구,3,3,160.0,10,4,N,N,N,Y,N,N
0, 2000, 03, 04,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2000, 03, 28,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2004, 06, 07,서울특별시 금천구,3,3,212.06,9,3,Y,Y,Y,Y,Y,Y
0, 2004, 08, 11,서울특별시 금천구,3,3,117.6,10,4,N,N,N,N,N,N
0, 2002, 10, 12,서울특별시 강남구,3,3,128.7,6,0,N,N,N,N,N,N
0, 1993, 08, 17,서울특별시 금천구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 09, 25,서울특별시 금천구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 11, 06,서울특별시 금천구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 12, 01,서울특별시 금천구,3,3,105.6,5,2,N,N,N,Y,N,N
0, 1994, 01, 15,서울특별시 금천구,3,3,99.89,7,7,N,N,N,Y,N,N
0, 1994, 02, 15,서울특별시 금천구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 05, 24,서울특별시 금천구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 10, 25,서울특별시 금천구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1992, 07, 13,서울특별시 광진구,3,3,156.79,5,1,N,N,N,N,N,N
0, 2003, 02, 13,서울특별시 강서구,3,3,194.82,10,4,N,N,N,Y,N,N
0, 2003, 02, 14,서울특별시 강서구,3,3,149.75,10,4,N,N,N,N,N,N
0, 2003, 12, 17,서울특별시 강남구,3,3,235.34,9,4,N,N,N,Y,N,N
0, 2003, 12, 22,서울특별시 강남구,3,3,242.41,10,4,N,N,N,N,N,N
0, 2003, 12, 22,서울특별시 강남구,3,3,336.57,10,4,N,N,N,Y,N,N
0, 2004, 01, 29,서울특별시 강남구,3,3,132.68,4,4,N,N,N,N,N,N
0, 2004, 02, 21,서울특별시 강남구,3,3,161.96,8,2,N,N,N,Y,N,N
0, 2000, 11, 20,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2000, 12, 01,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2001, 06, 15,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2001, 06, 19,서울특별시 강남구,3,3,198.34,6,1,N,N,N,Y,N,N
0, 2001, 06, 26,서울특별시 강남구,3,3,275.49,9,4,N,N,N,N,N,N
0, 2001, 06, 26,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2001, 06, 27,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1997, 05, 22,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1997, 06, 10,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1997, 08, 05,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1995, 01, 27,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1995, 02, 20,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1995, 02, 23,서울특별시 강남구,3,3,181.5,8,1,Y,Y,N,Y,N,N
0, 1995, 05, 11,서울특별시 강남구,3,3,165.0,8,4,N,N,N,N,N,N
0, 1995, 05, 12,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1995, 05, 12,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1995, 05, 19,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 02, 15,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 03, 03,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 03, 03,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 03, 03,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 04, 04,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 04, 29,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 05, 30,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 06, 16,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 07, 15,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 09, 05,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 09, 22,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 09, 24,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 12, 12,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1995, 01, 12,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2001, 04, 10,서울특별시 강서구,3,3,90.6,10,4,N,N,N,N,N,N
0, 2001, 06, 11,서울특별시 강서구,3,3,103.0,10,4,N,N,N,Y,N,N
0, 2001, 04, 28,서울특별시 강서구,3,3,122.0,10,4,N,N,N,N,N,N
0, 2001, 11, 05,서울특별시 강서구,3,3,96.3,10,4,N,N,N,N,N,N
0, 2001, 03, 06,서울특별시 강서구,3,3,158.0,10,1,N,N,N,Y,N,N
0, 2009, 09, 21,서울특별시 강남구,3,3,152.52,10,4,N,N,N,N,N,N
0, 2009, 10, 16,서울특별시 강남구,3,3,148.41,5,0,N,N,N,N,N,N
0, 2009, 10, 16,서울특별시 강남구,3,3,204.54,8,0,N,N,N,N,N,N
0, 2009, 10, 28,서울특별시 강남구,3,3,253.12,5,4,N,N,N,Y,N,N
0, 2009, 11, 10,서울특별시 강남구,3,3,93.79,10,4,N,N,N,N,N,N
0, 2009, 11, 30,서울특별시 강남구,3,3,158.07,10,4,N,N,N,N,N,N
0, 2009, 12, 03,서울특별시 강남구,3,3,242.28,9,4,N,N,N,N,N,N
0, 2003, 03, 11,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2003, 03, 11,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2018, 04, 05,서울특별시 강남구,3,3,179.0,17,16,N,N,N,Y,N,N
0, 2003, 12, 03,서울특별시 강남구,3,3,176.31,10,4,N,N,N,Y,N,N
0, 2003, 12, 10,서울특별시 강남구,3,3,225.07,8,2,Y,Y,Y,N,Y,Y
0, 2003, 12, 15,서울특별시 강남구,3,3,254.61,10,10,N,N,N,Y,N,N
0, 2003, 12, 16,서울특별시 강남구,3,3,126.0,10,4,N,N,N,N,N,N
0, 2003, 01, 07,서울특별시 강서구,3,3,163.84,8,4,N,N,N,Y,N,N
0, 2003, 01, 02,서울특별시 강서구,3,3,147.5,10,4,N,N,N,N,N,N
0, 2003, 01, 09,서울특별시 강서구,3,3,157.0,10,4,N,N,N,N,N,N
0, 2003, 02, 10,서울특별시 강서구,3,3,324.0,10,4,N,N,N,N,N,N
0, 1993, 12, 07,서울특별시 강남구,3,3,122.1,10,4,N,N,N,N,N,N
0, 1994, 01, 18,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 01, 18,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 01, 21,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 02, 08,서울특별시 광진구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 02, 17,서울특별시 광진구,3,3,73.96,5,2,N,N,N,Y,N,N
0, 1994, 02, 19,서울특별시 광진구,3,3,156.79,7,5,N,N,N,Y,N,N
0, 1994, 02, 19,서울특별시 광진구,3,3,156.79,6,4,N,N,N,Y,N,N
0, 1994, 03, 16,서울특별시 광진구,3,3,156.79,7,3,N,N,N,Y,N,N
0, 2010, 06, 29,서울특별시 강서구,3,3,118.27,4,4,N,N,N,Y,N,N
0, 2010, 10, 11,서울특별시 강서구,3,3,129.0,5,1,N,N,N,Y,N,N
0, 2003, 03, 17,서울특별시 강서구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2006, 09, 11,서울특별시 강남구,3,3,104.95,7,4,N,N,N,Y,N,N
0, 2006, 09, 28,서울특별시 강남구,3,3,307.83,8,4,N,N,N,Y,N,N
0, 2006, 10, 09,서울특별시 강남구,3,3,149.46,9,4,N,N,N,N,N,N
0, 2006, 10, 09,서울특별시 강남구,3,3,149.46,7,4,N,N,N,N,N,N
0, 2006, 11, 02,서울특별시 강남구,3,3,240.07,8,2,N,N,N,Y,N,N
0, 2006, 11, 06,서울특별시 강남구,3,3,176.44,10,2,N,N,N,Y,N,N
0, 1999, 06, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 06, 15,서울특별시 강남구,3,3,132.0,10,4,N,N,N,Y,N,N
0, 1999, 06, 16,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 06, 26,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 03,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 05,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,230.28,12,4,N,N,N,Y,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2005, 03, 10,서울특별시 강남구,3,3,175.33,10,4,N,N,N,Y,N,N
0, 2005, 03, 15,서울특별시 강남구,3,3,102.07,10,4,N,N,N,N,N,N
0, 2016, 11, 25,서울특별시 강서구,3,3,126.48,6,2,N,N,N,Y,N,N
0, 2006, 11, 07,서울특별시 강남구,3,3,105.16,5,4,N,Y,N,N,Y,N
0, 2006, 11, 15,서울특별시 강남구,3,3,215.0,8,1,N,N,N,N,N,N
0, 2006, 12, 12,서울특별시 강남구,3,3,140.0,6,1,N,N,N,Y,Y,N
0, 2006, 09, 28,서울특별시 강남구,3,3,145.4,10,4,N,N,N,N,N,N
0, 2001, 03, 07,서울특별시 강서구,3,3,93.38,10,4,N,N,N,N,N,N
0, 2001, 04, 13,서울특별시 강서구,3,3,141.51,10,4,N,N,N,N,N,N
0, 2001, 04, 27,서울특별시 강서구,3,3,131.38,10,4,N,N,N,N,N,N
0, 2001, 04, 30,서울특별시 강서구,3,3,153.97,10,4,N,N,N,N,N,N
0, 2001, 06, 29,서울특별시 강남구,3,3,130.44,5,0,N,Y,N,N,N,N
0, 2001, 07, 03,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2001, 07, 04,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2001, 07, 04,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2001, 07, 05,서울특별시 강남구,3,3,121.0,7,1,N,N,N,Y,N,N
0, 2009, 01, 22,서울특별시 강남구,3,3,146.48,6,0,N,N,N,N,N,N
0, 2001, 05, 14,서울특별시 강서구,3,3,276.86,9,0,N,N,N,N,N,N
0, 2001, 07, 05,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2001, 07, 20,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2001, 07, 23,서울특별시 강남구,3,3,82.5,5,4,N,N,N,Y,N,N
0, 1993, 07, 01,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 09, 07,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 09, 28,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 10, 06,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 10, 06,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 10, 22,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 11, 02,서울특별시 강남구,3,3,110.0,10,4,N,N,N,Y,N,N
0, 1993, 11, 10,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 11, 23,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 11, 23,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 11, 29,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 12, 06,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1993, 12, 10,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2002, 02, 01,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2014, 02, 20,서울특별시 강남구,3,3,270.83,9,4,N,Y,N,Y,N,N
0, 2001, 06, 29,서울특별시 강서구,3,3,104.71,10,4,N,N,N,N,N,N
0, 2001, 08, 02,서울특별시 강서구,3,3,72.74,10,4,N,N,N,N,N,N
0, 2001, 09, 10,서울특별시 강서구,3,3,104.31,5,1,N,N,N,Y,N,N
0, 2001, 10, 30,서울특별시 강서구,3,3,238.68,10,4,N,N,N,N,N,N
0, 2001, 10, 31,서울특별시 강서구,3,3,161.0,10,4,N,N,N,N,N,N
0, 2002, 02, 08,서울특별시 강남구,3,3,132.0,10,4,N,N,N,Y,N,N
0, 2002, 05, 28,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2002, 06, 05,서울특별시 강남구,3,3,198.0,12,4,N,N,N,Y,N,N
0, 2014, 05, 21,서울특별시 강남구,3,3,174.6,6,4,N,Y,N,N,N,N
0, 2002, 06, 26,서울특별시 강남구,3,3,142.24,10,3,N,N,N,Y,N,N
0, 2002, 07, 04,서울특별시 강남구,3,3,264.0,10,4,Y,Y,N,N,N,N
0, 2002, 07, 05,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2002, 07, 16,서울특별시 강남구,3,3,184.0,8,3,N,Y,N,Y,N,N
0, 2002, 08, 02,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2002, 08, 02,서울특별시 강남구,3,3,148.76,10,4,N,N,N,N,N,N
0, 2002, 08, 06,서울특별시 강남구,3,3,280.61,16,5,N,N,N,Y,N,N
0, 2014, 07, 02,서울특별시 강남구,3,3,149.65,6,4,Y,N,N,N,N,N
0, 2014, 12, 09,서울특별시 강남구,3,3,82.5,5,0,N,Y,N,N,N,N
0, 2015, 04, 06,서울특별시 강남구,3,3,122.29,5,4,N,Y,N,N,N,N
0, 2016, 08, 10,서울특별시 강남구,3,3,98.04,4,4,N,N,N,N,N,N
0, 2016, 10, 25,서울특별시 강남구,3,3,49.0,9,4,N,N,N,Y,N,N
0, 2003, 02, 24,서울특별시 강서구,3,3,119.0,10,4,N,N,N,Y,N,N
0, 2003, 03, 21,서울특별시 강서구,3,3,67.75,10,4,N,N,N,N,N,N
0, 2003, 08, 25,서울특별시 강서구,3,3,144.13,10,4,N,N,N,Y,N,N
0, 2002, 03, 29,서울특별시 강남구,3,3,148.5,8,4,N,N,N,N,N,N
0, 2002, 04, 10,서울특별시 강남구,3,3,151.8,15,3,N,N,N,Y,N,N
0, 2002, 04, 15,서울특별시 강남구,3,3,132.05,10,4,N,N,N,N,N,N
0, 2002, 04, 17,서울특별시 강남구,3,3,185.24,8,4,N,N,N,Y,N,N
0, 2002, 04, 29,서울특별시 강남구,3,3,141.9,10,4,N,N,N,Y,N,N
0, 2002, 04, 29,서울특별시 강남구,3,3,366.3,10,4,N,N,N,N,N,N
0, 2002, 05, 01,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2002, 05, 02,서울특별시 강남구,3,3,115.54,8,4,N,N,N,N,N,N
0, 2002, 05, 06,서울특별시 강남구,3,3,102.3,5,2,N,N,N,Y,N,N
0, 2002, 05, 07,서울특별시 강남구,3,3,252.93,14,4,N,N,N,Y,N,N
0, 2002, 05, 14,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2002, 05, 20,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2002, 05, 22,서울특별시 강남구,3,3,194.7,8,4,N,N,N,Y,N,N
0, 2000, 10, 02,서울특별시 도봉구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1997, 08, 21,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1997, 11, 02,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1997, 12, 29,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1998, 02, 23,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1998, 04, 11,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1998, 06, 04,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1998, 07, 10,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1998, 07, 23,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2009, 12, 07,서울특별시 강남구,3,3,174.6,10,4,N,N,N,N,N,N
0, 2010, 03, 22,서울특별시 강남구,3,3,116.34,7,2,N,N,N,Y,N,N
0, 2010, 04, 08,서울특별시 강남구,3,3,222.39,7,4,N,N,N,N,N,N
0, 2004, 03, 03,서울특별시 강남구,3,3,143.88,10,4,N,N,N,Y,N,N
0, 2004, 03, 16,서울특별시 강남구,3,3,137.0,10,4,N,N,N,N,N,N
0, 2004, 04, 19,서울특별시 강남구,3,3,93.82,10,4,N,N,N,Y,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,141.9,10,9,N,N,N,Y,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1999, 07, 08,서울특별시 강남구,3,3,132.0,8,2,N,Y,N,Y,N,N
0, 2005, 08, 22,인천광역시 남동구,3,3,206.29,8,2,Y,Y,Y,Y,Y,Y
0, 1994, 02, 08,인천광역시 남동구,3,3,156.79,5,4,N,N,N,N,N,N
0, 1994, 02, 17,인천광역시 남동구,3,3,156.79,8,2,N,N,N,N,N,N
0, 1994, 02, 21,인천광역시 남동구,3,3,156.79,10,3,N,N,N,N,N,N
0, 1994, 02, 25,인천광역시 남동구,3,3,129.91,10,1,N,N,N,Y,N,N
0, 1999, 07, 10,인천광역시 남동구,3,3,142.94,7,4,N,N,N,N,N,N
0, 1999, 07, 22,인천광역시 남동구,3,3,156.79,5,4,N,N,N,N,N,N
0, 1999, 07, 26,인천광역시 남동구,3,3,156.79,8,3,N,N,N,N,N,N
0, 1999, 07, 27,인천광역시 남동구,3,3,182.24,8,2,N,N,N,Y,N,N
0, 2009, 01, 02,인천광역시 남동구,3,3,202.63,5,1,N,N,N,Y,Y,Y
0, 2009, 02, 27,인천광역시 남동구,3,3,220.18,7,1,N,N,N,Y,N,N
0, 2009, 03, 06,인천광역시 남동구,3,3,179.09,7,1,N,N,N,Y,N,N
0, 2009, 03, 10,인천광역시 남동구,3,3,350.29,9,4,N,N,N,Y,N,N
0, 1994, 03, 18,인천광역시 남동구,3,3,147.96,7,3,N,Y,N,Y,N,Y
0, 1994, 03, 18,인천광역시 남동구,3,3,156.79,13,4,N,N,N,N,N,N
0, 1994, 03, 31,인천광역시 남동구,3,3,156.79,9,4,N,N,N,N,N,N
0, 1994, 04, 11,인천광역시 남동구,3,3,156.79,10,4,N,N,N,N,N,N
0, 1994, 04, 11,인천광역시 남동구,3,3,135.3,9,2,N,N,N,Y,N,N
0, 2006, 02, 28,인천광역시 남동구,3,3,103.5,4,1,N,Y,N,Y,Y,Y
0, 1995, 01, 20,인천광역시 남동구,3,3,258.05,8,3,N,N,N,Y,N,N
0, 2009, 06, 19,인천광역시 남동구,3,3,138.96,5,0,Y,Y,N,N,N,Y
0, 2009, 07, 24,인천광역시 남동구,3,3,194.97,7,2,N,Y,N,Y,N,Y
0, 2002, 02, 20,인천광역시 남동구,3,3,121.4,6,1,N,N,N,Y,N,N
0, 2002, 03, 05,인천광역시 남동구,3,3,156.79,10,4,N,N,N,N,N,N
0, 2010, 10, 14,인천광역시 남동구,3,3,261.86,9,1,N,Y,N,Y,N,Y
0, 2010, 11, 01,인천광역시 남동구,3,3,230.3,6,1,Y,Y,N,Y,N,Y
0, 2010, 11, 23,인천광역시 남동구,3,3,275.18,10,1,Y,Y,N,Y,N,Y
0, 2010, 12, 01,인천광역시 남동구,3,3,166.92,8,1,N,Y,N,Y,N,Y
0, 2006, 05, 26,인천광역시 남동구,3,3,128.54,5,1,Y,Y,N,Y,Y,N
0, 1995, 02, 02,인천광역시 남동구,3,3,156.79,7,3,N,N,N,N,N,N
0, 1995, 11, 27,인천광역시 남동구,3,3,113.52,5,1,N,Y,N,Y,Y,N
